date,sst,clim,thr,anom,mhw
1982-08-27,23.230983606557377,23.109595211768667,23.88438180856689,0.12138839478870977,False
1982-08-28,23.507540983606557,23.095257840167942,23.86529984135378,0.4122831434386143,False
1982-08-29,23.428032786885243,23.081269217826062,23.846916446324695,0.34676356905918126,False
1982-08-30,23.41950819672131,23.06787471756165,23.828503966155473,0.35163347915965915,False
1982-08-31,23.316885245901638,23.055061615627448,23.810754098360654,0.26182363027418987,False
1982-09-01,22.846557377049184,23.042667852507094,23.793344262295076,-0.19611047545791038,False
1982-09-02,22.55639344262295,23.030741727160553,23.775551031200425,-0.4743482845376015,False
1982-09-03,22.32688524590164,23.01929359165425,23.75852406134321,-0.6924083457526109,False
1982-09-04,22.081803278688525,23.008331009727097,23.74323003701745,-0.926527731038572,False
1982-09-05,22.031475409836066,22.997849270067146,23.729770491803276,-0.9663738602310801,False
1982-09-06,22.079836065573772,22.988152925340128,23.716554732945532,-0.9083168597663551,False
1982-09-07,22.561967213114755,22.97939148758874,23.703667900581703,-0.41742427447398356,False
1982-09-08,22.591967213114753,22.97153341986763,23.692117927022743,-0.37956620675287667,False
1982-09-09,22.58344262295082,22.964422030992093,23.68235378106822,-0.3809794080412736,False
1982-09-10,22.42311475409836,22.95755694437767,23.673243257535695,-0.5344421902793108,False
1982-09-11,22.539836065573773,22.950944457798503,23.6658418826018,-0.4111083922247296,False
1982-09-12,22.52622950819672,22.94483962309504,23.65990216816499,-0.4186101148983177,False
1982-09-13,22.828524590163934,22.93936826755124,23.655217874140668,-0.11084367738730805,False
1982-09-14,22.89934426229508,22.934409387369197,23.65266472765732,-0.035065125074115855,False
1982-09-15,22.401967213114755,22.929934538403604,23.653214701216285,-0.5279673252888486,False
1982-09-16,22.523114754098362,22.92617122574235,23.655493918561607,-0.40305647164398906,False
1982-09-17,22.58459016393443,22.92324575741551,23.658947117927024,-0.3386555934810822,False
1982-09-18,22.67065573770492,22.921001762735767,23.665196192490743,-0.25034602503084713,False
1982-09-19,22.54344262295082,22.919385382113045,23.672772607086202,-0.37594275916222486,False
1982-09-20,22.56245901639344,22.918533435892506,23.6810444209413,-0.35607441949906615,False
1982-09-21,22.717377049180328,22.91841139047802,23.68965838180857,-0.20103434129769227,False
1982-09-22,22.745573770491802,22.919114882297325,23.699285563194078,-0.17354111180552323,False
1982-09-23,22.981147540983606,22.92037262631604,23.70958699101005,0.06077491466756513,False
1982-09-24,23.045737704918032,22.922165488838676,23.720903225806452,0.12357221607935642,False
1982-09-25,23.051803278688524,22.924630338285017,23.733017451084084,0.1271729404035078,False
1982-09-26,23.061639344262296,22.92792439466051,23.74533051295611,0.1337149496017851,False
1982-09-27,21.905081967213114,22.931824367418233,23.758210999471178,-1.0267424002051193,False
1982-09-28,21.897540983606557,22.936081983237983,23.771777366472765,-1.0385409996314259,False
1982-09-29,22.331967213114755,22.941071214524946,23.786068217874142,-0.6091040014101914,False
1982-09-30,22.736229508196722,22.947021681649925,23.80224484399789,-0.21079217345320345,False
1982-10-01,22.879836065573773,22.954100235565598,23.818463246959283,-0.0742641699918245,False
1982-10-02,23.73,22.96274624617406,23.83752194606029,0.7672537538259405,False
1982-10-03,23.5055737704918,22.97291085364486,23.856937599153888,0.5326629168469417,False
1982-10-04,23.09704918032787,22.984749611396886,23.87783976731888,0.11229956893098247,False
1982-10-05,23.012622950819672,22.99796633174687,23.900346377578003,0.014656619072802357,False
1982-10-06,22.76327868852459,23.01243749499223,23.922958751983078,-0.24915880646764066,False
1982-10-07,22.652786885245902,23.02741023668734,23.945563722897937,-0.3746233514414392,False
1982-10-08,22.810000000000002,23.042620755412404,23.96815071390798,-0.2326207554124018,False
1982-10-09,22.940983606557378,23.057816707530087,23.99061660497091,-0.11683310097270905,False
1982-10-10,23.02032786885246,23.072703443744693,24.01301480698043,-0.052375574892234766,False
1982-10-11,22.74606557377049,23.087413730109134,24.03325542041248,-0.34134815633864335,False
1982-10-12,22.57934426229508,23.10196170055927,24.052676890534105,-0.5226174382641879,False
1982-10-13,22.461147540983607,23.116156883483164,24.068898995240612,-0.6550093424995573,False
