year,facility,state,emitter,baseline_t,covered_t,net_t,accus_surrendered,smcs_surrendered,smcs_issued,regime,baseline_mymp_cumulative,facility_id,sector
2020,Brockman 2 / Nammuldi Mines,WA,HAMERSLEY IRON PTY. LIMITED,321494.0,301307.0,301307.0,0.0,0.0,0.0,original,False,BROCKMAN 2 NAMMULDI MINES,Metal ore mining
2020,Kwinana Pigment Plant,WA,TRONOX MANAGEMENT PTY LTD,308615.0,301915.0,301915.0,0.0,0.0,0.0,original,False,KWINANA PIGMENT PLANT,Other manufacturing
2020,Rail,WA,THE PILBARA INFRASTRUCTURE PTY LTD,279793.0,285206.0,273430.0,11776.0,0.0,0.0,original,False,RAIL,Transport
2020,Yandicoogina Mine,WA,HAMERSLEY IRON - YANDI PTY LIMITED,269097.0,158406.0,158406.0,0.0,0.0,0.0,original,False,YANDICOOGINA MINE,Metal ore mining
2020,DBNGP,WA,DBNGP (WA) TRANSMISSION PTY LIMITED,246362.0,243269.0,243269.0,0.0,0.0,0.0,original,False,DBNGP,Transport
2020,Gruyere Mine Site,WA,GRUYERE MINING COMPANY PTY LTD,243584.0,181509.0,181509.0,0.0,0.0,0.0,original,False,GRUYERE MINE SITE,Metal ore mining
2020,Fimiston,WA,KALGOORLIE CONSOLIDATED GOLD MINES PTY LTD,242659.0,155548.0,155548.0,0.0,0.0,0.0,original,False,FIMISTON,Other
2020,Mt Keith Power Station,WA,TEC DESERT PTY LTD,233797.0,189293.0,189293.0,0.0,0.0,0.0,original,False,MT KEITH POWER STATION,Electricity
2020,Aurizon Rail Freight WA,WA,AURIZON OPERATIONS LIMITED,216374.0,137340.0,137340.0,0.0,0.0,0.0,original,False,AURIZON RAIL FREIGHT WA,Other
2020,Marandoo Mine,WA,HAMERSLEY IRON PTY. LIMITED,214614.0,169927.0,169927.0,0.0,0.0,0.0,original,False,MARANDOO MINE,Metal ore mining
2020,Tom Price Mine / WTS,WA,HAMERSLEY IRON PTY. LIMITED,188447.0,220784.0,188447.0,32337.0,0.0,0.0,original,False,TOM PRICE MINE WTS,Metal ore mining
2020,Duketon South Operations,WA,REGIS RESOURCES LIMITED,186157.0,178940.0,178940.0,0.0,0.0,0.0,original,False,DUKETON SOUTH OPERATIONS,Metal ore mining
2020,NKW01 Nickel West Kwinana Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,176382.0,170612.0,170612.0,0.0,0.0,0.0,original,False,NKW01 NICKEL WEST KWINANA FACILITY,Alumina and metals
2020,Koolyanobbing Iron Ore Operations,WA,YILGARN IRON PTY LTD,176116.0,137803.0,137803.0,0.0,0.0,0.0,original,False,KOOLYANOBBING IRON ORE OPERATIONS,Metal ore mining
2020,Leinster Power Station,WA,TEC DESERT PTY LTD,173336.0,151147.0,151147.0,0.0,0.0,0.0,original,False,LEINSTER POWER STATION,Electricity
2020,Jundee Gold Mine,WA,NORTHERN STAR RESOURCES LTD,173116.0,127944.0,127944.0,0.0,0.0,0.0,original,False,JUNDEE GOLD MINE,Metal ore mining
2020,Sunrise Dam,WA,ANGLOGOLD ASHANTI AUSTRALIA LIMITED,171958.0,163853.0,163853.0,0.0,0.0,0.0,original,False,SUNRISE DAM,Metal ore mining
2020,NKS01 Nickel West Kalgoorlie Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,166573.0,157960.0,157960.0,0.0,0.0,0.0,original,False,NKS01 NICKEL WEST KALGOORLIE FACILITY,Alumina and metals
2020,NMK01 Nickel West Mt Keith Facility,WA,BHP BILLITON NICKEL WEST PTY LTD,152368.0,123040.0,123040.0,0.0,0.0,0.0,original,False,NMK01 NICKEL WEST MT KEITH FACILITY,Metal ore mining
2020,Hope Downs 1 Mine,WA,HAMERSLEY HMS PTY LTD,152296.0,155883.0,152296.0,3587.0,0.0,0.0,original,False,HOPE DOWNS 1 MINE,Metal ore mining
2020,Granny Smith Mine Site,WA,GSM MINING COMPANY PTY LTD,126385.0,118138.0,124188.0,0.0,0.0,0.0,original,False,GRANNY SMITH MINE SITE,Metal ore mining
2020,Paraburdoo Mine,WA,HAMERSLEY IRON PTY. LIMITED,120836.0,133434.0,120836.0,12598.0,0.0,0.0,original,False,PARABURDOO MINE,Metal ore mining
2020,Huntly Mine,WA,ALCOA OF AUSTRALIA LIMITED,109357.0,100475.0,100475.0,0.0,0.0,0.0,original,False,HUNTLY MINE,Other
2020,Carosue Dam,WA,NORTHERN STAR (CAROSUE DAM) PTY LTD,108460.0,108388.0,108388.0,0.0,0.0,0.0,original,False,CAROSUE DAM,Other
2020,Hope Downs 4 Mine,WA,HAMERSLEY HMS PTY LTD,106522.0,105625.0,105625.0,0.0,0.0,0.0,original,False,HOPE DOWNS 4 MINE,Metal ore mining
2021,APU01 Pyrenees - AOA Facility,WA,WOODSIDE ENERGY GLOBAL PTY LTD,388666.0,181810.0,181810.0,0.0,0.0,0.0,original,False,APU01 PYRENEES AOA FACILITY,LNG / oil and gas
2021,ARC01 Mining Area C - MNG Facility,WA,BHP IRON ORE PTY LTD,763972.0,412089.0,412089.0,0.0,0.0,0.0,original,False,ARC01 MINING AREA C MNG FACILITY,Metal ore mining
2021,ATCO Gas Australia Pty Ltd,WA,ATCO Gas Australia GP Pty Ltd,187220.0,103813.0,103813.0,0.0,0.0,0.0,original,False,ATCO GAS AUSTRALIA PTY LTD,Other
2021,Aurizon Rail Freight WA,WA,AURIZON OPERATIONS LIMITED,156679.0,141227.0,141227.0,0.0,0.0,0.0,original,False,AURIZON RAIL FREIGHT WA,Other
2021,Brockman 2 / Nammuldi Mines,WA,Hamersley Iron Pty. Limited,321494.0,326461.0,321494.0,4967.0,0.0,0.0,original,False,BROCKMAN 2 NAMMULDI MINES,Metal ore mining
2021,Brockman 4 Mine,WA,Hamersley Iron Pty. Limited,395901.0,208674.0,208674.0,0.0,0.0,0.0,original,False,BROCKMAN 4 MINE,Metal ore mining
2021,Carosue Dam Operations,WA,NORTHERN STAR (CAROSUE DAM) PTY LTD,,115517.0,,0.0,0.0,0.0,original,False,CAROSUE DAM OPERATIONS,Metal ore mining
2021,Chandala Processing Plant,WA,Tronox Management Pty Ltd,280203.0,233786.0,233786.0,0.0,0.0,0.0,original,False,CHANDALA PROCESSING PLANT,Other manufacturing
2021,Christmas Creek Mine,WA,CHICHESTER METALS PTY LTD,596884.0,373646.0,373646.0,0.0,0.0,0.0,original,False,CHRISTMAS CREEK MINE,Metal ore mining
2021,Cloudbreak Mine,WA,CHICHESTER METALS PTY LTD,405681.0,362034.0,362034.0,0.0,0.0,0.0,original,False,CLOUDBREAK MINE,Metal ore mining
2021,Cockburn Operations,WA,ADBRI LIMITED,789018.0,785376.0,785376.0,0.0,0.0,0.0,original,False,COCKBURN OPERATIONS,Other manufacturing
2021,CSBP Kwinana Facility,WA,CSBP Limited,885913.0,629391.0,629391.0,0.0,0.0,0.0,original,False,CSBP KWINANA FACILITY,Other manufacturing
2021,CTC WA Facility,WA,CENTURION TRANSPORT CO. PTY LTD,126062.0,109567.0,109567.0,0.0,0.0,0.0,original,False,CTC WA FACILITY,Transport
2021,DBNGP,WA,DBNGP (WA) Transmission Pty Limited,246362.0,224323.0,224323.0,0.0,0.0,0.0,original,False,DBNGP,Transport
2021,Dongara Operations,WA,ADBRI LIMITED,122883.0,112536.0,112536.0,0.0,0.0,0.0,original,False,DONGARA OPERATIONS,Other manufacturing
2021,Duketon South Operations,WA,Regis Resources Limited,186157.0,171680.0,171680.0,0.0,0.0,0.0,original,False,DUKETON SOUTH OPERATIONS,Metal ore mining
2021,Eliwana Mine,WA,FMG SOLOMON PTY LTD,199022.0,156384.0,156384.0,0.0,0.0,0.0,original,False,ELIWANA MINE,Metal ore mining
2021,Fimiston Operations,WA,KALGOORLIE CONSOLIDATED GOLD MINES PTY LTD,242659.0,192325.0,192325.0,0.0,0.0,0.0,original,False,FIMISTON OPERATIONS,Metal ore mining
2021,FLNG,WA,SHELL AUSTRALIA PTY LTD,2263910.0,1840672.0,1840672.0,0.0,0.0,0.0,original,False,FLNG,LNG / oil and gas
2021,Goldfields Gas Transmission Pipeline,WA,Goldfields Gas Transmission Pty Ltd,,131592.0,,0.0,0.0,0.0,original,False,GOLDFIELDS GAS TRANSMISSION PIPELINE,Transport
2021,Gorgon Operations,WA,CHEVRON AUSTRALIA PTY LTD,8336476.0,8318842.0,8318842.0,0.0,0.0,0.0,original,False,GORGON OPERATIONS,LNG / oil and gas
2021,Granny Smith Mine Site,WA,GSM MINING COMPANY PTY LTD,126385.0,120157.0,126385.0,0.0,0.0,0.0,original,False,GRANNY SMITH MINE SITE,Metal ore mining
2021,Gruyere Mine Site,WA,Gruyere Mining Company Pty Ltd,243584.0,197497.0,197497.0,0.0,0.0,0.0,original,False,GRUYERE MINE SITE,Metal ore mining
2021,Hope Downs 1 Mine,WA,Hamersley HMS Pty Ltd,152296.0,165509.0,152296.0,13213.0,0.0,0.0,original,False,HOPE DOWNS 1 MINE,Metal ore mining
2021,Hope Downs 4 Mine,WA,Hamersley HMS Pty Ltd,116192.0,117658.0,116192.0,1466.0,0.0,0.0,original,False,HOPE DOWNS 4 MINE,Metal ore mining
2021,Jimblebar Mine,WA,BHP IRON ORE PTY LTD,,305973.0,,0.0,0.0,0.0,original,False,JIMBLEBAR MINE,Metal ore mining
2021,Jundee Gold Mine,WA,NORTHERN STAR RESOURCES LIMITED,173116.0,141316.0,141316.0,0.0,0.0,0.0,original,False,JUNDEE GOLD MINE,Metal ore mining
2021,Kemerton Silicon Smelter,WA,SIMCOA OPERATIONS PTY. LTD.,100000.0,110437.0,100000.0,10437.0,0.0,0.0,original,False,KEMERTON SILICON SMELTER,Alumina and metals
2021,Koolyanobbing Iron Ore Operations,WA,Yilgarn Iron Pty Ltd,176116.0,131692.0,131692.0,0.0,0.0,0.0,original,False,KOOLYANOBBING IRON ORE OPERATIONS,Metal ore mining
2021,Kwinana Alumina Refinery,WA,Alcoa of Australia Limited,1366709.0,1253485.0,1253485.0,0.0,0.0,0.0,original,False,KWINANA ALUMINA REFINERY,Alumina and metals
2021,Kwinana Pigment Plant,WA,Tronox Management Pty Ltd,333169.0,314557.0,314557.0,0.0,0.0,0.0,original,False,KWINANA PIGMENT PLANT,Other manufacturing
2021,Leinster Power Station,WA,TEC DESERT PTY LTD,154495.0,139326.0,139326.0,0.0,0.0,0.0,original,False,LEINSTER POWER STATION,Electricity
2021,Marandoo Mine,WA,Hamersley Iron Pty. Limited,214614.0,159346.0,159346.0,0.0,0.0,0.0,original,False,MARANDOO MINE,Metal ore mining
2021,Mesa A Mine,WA,Robe River Mining Co. Pty. Ltd.,,88004.0,,0.0,0.0,0.0,original,False,MESA A MINE,Metal ore mining
2021,Mt Keith Power Station,WA,TEC DESERT PTY LTD,,185892.0,,0.0,0.0,0.0,original,False,MT KEITH POWER STATION,Electricity
2021,Murrin Murrin Operations,WA,MURRIN MURRIN OPERATIONS PTY LTD,617082.0,512537.0,512537.0,0.0,0.0,0.0,original,False,MURRIN MURRIN OPERATIONS,Metal ore mining
2021,Newman Operations,WA,BHP IRON ORE PTY LTD,,305076.0,,0.0,0.0,0.0,original,False,NEWMAN OPERATIONS,Metal ore mining
2021,Newman Power Station,WA,ALINTA ENERGY TRANSMISSION (ROY HILL) PTY LTD,604378.0,389496.0,389496.0,0.0,0.0,0.0,original,False,NEWMAN POWER STATION,Electricity
2021,Newmont Boddington Gold Operation,WA,Newmont Boddington Pty Ltd,330487.0,198355.0,198355.0,0.0,0.0,0.0,original,False,NEWMONT BODDINGTON GOLD OPERATION,Metal ore mining
2021,Ningaloo Vision FPSO,WA,Santos Limited,546091.0,381472.0,381472.0,0.0,0.0,0.0,original,False,NINGALOO VISION FPSO,LNG / oil and gas
2021,NKS01 Nickel West Kalgoorlie Facility,WA,BHP NICKEL WEST PTY LTD,158794.0,140234.0,140234.0,0.0,0.0,0.0,original,False,NKS01 NICKEL WEST KALGOORLIE FACILITY,Alumina and metals
2021,NKW01 Nickel West Kwinana Facility,WA,BHP NICKEL WEST PTY LTD,,161918.0,,0.0,0.0,0.0,original,False,NKW01 NICKEL WEST KWINANA FACILITY,Alumina and metals
2021,NMK01 Nickel West Mt Keith Facility,WA,BHP NICKEL WEST PTY LTD,209693.0,129880.0,129880.0,0.0,0.0,0.0,original,False,NMK01 NICKEL WEST MT KEITH FACILITY,Metal ore mining
2021,North West Shelf Project,WA,Woodside Energy Ltd.,,6418032.0,,0.0,0.0,0.0,original,False,NORTH WEST SHELF PROJECT,LNG / oil and gas
2021,Paraburdoo Mine,WA,Hamersley Iron Pty. Limited,120836.0,116170.0,116170.0,0.0,0.0,0.0,original,False,PARABURDOO MINE,Metal ore mining
2021,Pilbara Rail Operations,WA,PILBARA IRON PTY LTD,661171.0,650881.0,650881.0,0.0,0.0,0.0,original,False,PILBARA RAIL OPERATIONS,Transport
2021,Pinjarra Alumina Refinery,WA,Alcoa of Australia Limited,2881289.0,1508614.0,1508614.0,0.0,0.0,0.0,original,False,PINJARRA ALUMINA REFINERY,Alumina and metals
2021,Pluto LNG,WA,Woodside Burrup Pty. Ltd.,,1943418.0,,0.0,0.0,0.0,original,False,PLUTO LNG,LNG / oil and gas
2021,PRL03 Rail - IOR Facility,WA,BHP IRON ORE PTY LTD,576420.0,560092.0,560092.0,0.0,0.0,0.0,original,False,PRL03 RAIL IOR FACILITY,Transport
2021,Rail,WA,THE PILBARA INFRASTRUCTURE PTY LTD,310731.0,245338.0,245338.0,0.0,0.0,0.0,original,False,RAIL,Transport
2021,Ravensthorpe Nickel Operation,WA,FQM Australia Nickel Pty Ltd,324093.0,204177.0,204177.0,0.0,0.0,0.0,original,False,RAVENSTHORPE NICKEL OPERATION,Metal ore mining
2021,Roy Hill Mine,WA,Roy Hill Holdings Pty Ltd,535965.0,486884.0,486884.0,0.0,0.0,0.0,original,False,ROY HILL MINE,Metal ore mining
2021,Sino Iron Project – Cape Preston,WA,CITIC Pacific Mining Management Pty Ltd,1610964.0,1241468.0,1241468.0,0.0,0.0,0.0,original,False,SINO IRON PROJECT CAPE PRESTON,Metal ore mining
2021,Solomon Mine,WA,FMG SOLOMON PTY LTD,449709.0,452884.0,415158.0,37726.0,0.0,0.0,original,False,SOLOMON MINE,Metal ore mining
2021,Solomon Power Station,WA,FMG SOLOMON PTY LTD,345831.0,176950.0,176950.0,0.0,0.0,0.0,original,False,SOLOMON POWER STATION,Electricity
2021,South West Synthetic Rutile Operations,WA,Iluka Resources Limited,297935.0,265237.0,265237.0,0.0,0.0,0.0,original,False,SOUTH WEST SYNTHETIC RUTILE OPERATIONS,Metal ore mining
2021,Sunrise Dam,WA,AngloGold Ashanti Australia Limited,171958.0,180641.0,171958.0,8683.0,0.0,0.0,original,False,SUNRISE DAM,Metal ore mining
2021,Telfer Gold Mine,WA,Newcrest Mining Limited,626808.0,498129.0,498129.0,0.0,0.0,0.0,original,False,TELFER GOLD MINE,Metal ore mining
2021,Thunderbox Operations,WA,NORTHERN STAR (THUNDERBOX) PTY LTD,213075.0,108458.0,108458.0,0.0,0.0,0.0,original,False,THUNDERBOX OPERATIONS,Metal ore mining
2021,Tom Price Mine / WTS,WA,Hamersley Iron Pty. Limited,145307.0,196750.0,145307.0,51443.0,0.0,0.0,original,False,TOM PRICE MINE WTS,Metal ore mining
2021,Tropicana Gold Mine,WA,AngloGold Ashanti Australia Limited,323180.0,304274.0,304274.0,0.0,0.0,0.0,original,False,TROPICANA GOLD MINE,Metal ore mining
2021,Varanus Hub,WA,Santos Limited,463700.0,269532.0,269532.0,0.0,0.0,0.0,original,False,VARANUS HUB,LNG / oil and gas
2021,Vincent Project Venture,WA,Woodside Energy Ltd.,,356656.0,,0.0,0.0,0.0,original,False,VINCENT PROJECT VENTURE,LNG / oil and gas
2021,Wagerup Alumina Refinery,WA,Alcoa of Australia Limited,1847019.0,1385526.0,1385526.0,0.0,0.0,0.0,original,False,WAGERUP ALUMINA REFINERY,Alumina and metals
2021,West Angelas Mine,WA,Robe River Mining Co. Pty. Ltd.,331789.0,265301.0,265301.0,0.0,0.0,0.0,original,False,WEST ANGELAS MINE,Metal ore mining
2021,Western Australia,WA,Alliance Aviation Services Limited,,104627.0,,0.0,0.0,0.0,original,False,WESTERN AUSTRALIA,Transport
2021,Wheatstone Operations,WA,CHEVRON AUSTRALIA PTY LTD,4343119.0,3907075.0,3907075.0,0.0,0.0,0.0,original,False,WHEATSTONE OPERATIONS,LNG / oil and gas
2021,WOR01,WA,South32 Worsley Alumina Pty Ltd,3718777.0,3553775.0,3553775.0,0.0,0.0,0.0,original,False,WOR01,Alumina and metals
2021,YAN01 Yandi/Marillana Creek Mine - MNG Facility,WA,BHP IRON ORE PTY LTD,223714.0,149694.0,149694.0,0.0,0.0,0.0,original,False,YAN01 YANDI MARILLANA CREEK MINE MNG FACILITY,Metal ore mining
2021,Yandicoogina Mine,WA,Hamersley Iron - Yandi Pty Limited,275999.0,162286.0,162286.0,0.0,0.0,0.0,original,False,YANDICOOGINA MINE,Metal ore mining
2021,Yarnima Power Station,WA,BHP IRON ORE PTY LTD,428862.0,340554.0,340554.0,0.0,0.0,0.0,original,False,YARNIMA POWER STATION,Electricity
2021,YPF AMMONIA PLANT,WA,Yara Pilbara Fertilisers Pty Ltd,1512283.0,1383385.0,1383385.0,0.0,0.0,0.0,original,False,YPF AMMONIA PLANT,Other manufacturing
2022,APU01 Pyrenees - AOA Facility,WA,WOODSIDE ENERGY GLOBAL PTY LTD,368195.0,176667.0,176667.0,0.0,0.0,0.0,original,False,APU01 PYRENEES AOA FACILITY,LNG / oil and gas
2022,ARC01 Mining Area C - MNG Facility,WA,BHP IRON ORE PTY LTD,861545.0,470614.0,470614.0,0.0,0.0,0.0,original,False,ARC01 MINING AREA C MNG FACILITY,Metal ore mining
2022,Beharra Springs,WA,BEACH ENERGY (OPERATIONS) LIMITED,100000.0,127391.0,100000.0,35385.0,0.0,0.0,original,False,BEHARRA SPRINGS,LNG / oil and gas
2022,Brockman 2 / Nammuldi Mines,WA,HAMERSLEY IRON PTY. LIMITED,321494.0,326401.0,321494.0,4907.0,0.0,0.0,original,False,BROCKMAN 2 NAMMULDI MINES,Metal ore mining
2022,Brockman 4 Mine,WA,HAMERSLEY IRON PTY. LIMITED,395901.0,239705.0,239705.0,0.0,0.0,0.0,original,False,BROCKMAN 4 MINE,Metal ore mining
2022,Carosue Dam Operations,WA,NORTHERN STAR (CAROSUE DAM) PTY LTD,,111837.0,,0.0,0.0,0.0,original,False,CAROSUE DAM OPERATIONS,Metal ore mining
2022,Chandala Processing Plant,WA,TIWEST PTY LTD,188085.0,187005.0,187005.0,0.0,0.0,0.0,original,False,CHANDALA PROCESSING PLANT,Other manufacturing
2022,Christmas Creek Mine,WA,CHICHESTER METALS PTY LTD,596884.0,374494.0,374494.0,0.0,0.0,0.0,original,False,CHRISTMAS CREEK MINE,Metal ore mining
2022,Cloudbreak Mine,WA,CHICHESTER METALS PTY LTD,405681.0,287001.0,287001.0,0.0,0.0,0.0,original,False,CLOUDBREAK MINE,Metal ore mining
2022,Cockburn Operations,WA,ADBRI LIMITED,771015.0,724378.0,724378.0,0.0,0.0,0.0,original,False,COCKBURN OPERATIONS,Other manufacturing
2022,CSBP Kwinana Facility,WA,CSBP LIMITED,940409.0,685081.0,685081.0,0.0,0.0,0.0,original,False,CSBP KWINANA FACILITY,Other manufacturing
2022,CTC WA Facility,WA,CENTURION TRANSPORT CO. PTY LTD,125199.0,108915.0,108915.0,0.0,0.0,0.0,original,False,CTC WA FACILITY,Transport
2022,DBNGP,WA,DBNGP (WA) TRANSMISSION PTY LIMITED,,267178.0,,0.0,0.0,0.0,original,False,DBNGP,Transport
2022,Duketon South Operations,WA,REGIS RESOURCES LIMITED,186157.0,156259.0,156259.0,0.0,0.0,0.0,original,False,DUKETON SOUTH OPERATIONS,Metal ore mining
2022,Eliwana Mine,WA,FMG SOLOMON PTY LTD,199022.0,173475.0,173475.0,0.0,0.0,0.0,original,False,ELIWANA MINE,Metal ore mining
2022,Fimiston Operations,WA,KALGOORLIE CONSOLIDATED GOLD MINES PTY LTD,242659.0,228777.0,228777.0,0.0,0.0,0.0,original,False,FIMISTON OPERATIONS,Metal ore mining
2022,FLNG,WA,SHELL AUSTRALIA PTY LTD,2263910.0,2188611.0,2188611.0,0.0,0.0,0.0,original,False,FLNG,LNG / oil and gas
2022,Goldfields Gas Transmission Pipeline,WA,GOLDFIELDS GAS TRANSMISSION PTY LTD,147908.0,128908.0,128908.0,0.0,0.0,0.0,original,False,GOLDFIELDS GAS TRANSMISSION PIPELINE,Transport
2022,Gorgon Operations,WA,CHEVRON AUSTRALIA PTY LTD,8336476.0,8191308.0,8191308.0,0.0,0.0,0.0,original,False,GORGON OPERATIONS,LNG / oil and gas
2022,Granny Smith Mine Site,WA,GSM MINING COMPANY PTY LTD,126385.0,126441.0,126385.0,56.0,0.0,0.0,original,False,GRANNY SMITH MINE SITE,Metal ore mining
2022,Gruyere Mine Site,WA,GRUYERE MINING COMPANY PTY LTD,239447.0,193095.0,193095.0,0.0,0.0,0.0,original,False,GRUYERE MINE SITE,Metal ore mining
2022,Gudai-Darri Mine,WA,MOUNT BRUCE MINING PTY LTD,187880.0,121340.0,121340.0,0.0,0.0,0.0,original,False,GUDAI DARRI MINE,Metal ore mining
2022,Hope Downs 1 Mine,WA,HAMERSLEY HMS PTY LTD,159568.0,166780.0,159568.0,7212.0,0.0,0.0,original,False,HOPE DOWNS 1 MINE,Metal ore mining
2022,Hope Downs 4 Mine,WA,HAMERSLEY HMS PTY LTD,103010.0,118259.0,103010.0,15249.0,0.0,0.0,original,False,HOPE DOWNS 4 MINE,Metal ore mining
2022,Jimblebar Mine,WA,BHP IRON ORE PTY LTD,,306282.0,,0.0,0.0,0.0,original,False,JIMBLEBAR MINE,Metal ore mining
2022,Jundee Gold Mine,WA,NORTHERN STAR RESOURCES LIMITED,154701.0,148140.0,148140.0,0.0,0.0,0.0,original,False,JUNDEE GOLD MINE,Metal ore mining
2022,Kemerton Silicon Smelter,WA,SIMCOA OPERATIONS PTY. LTD.,100000.0,122178.0,100000.0,22178.0,0.0,0.0,original,False,KEMERTON SILICON SMELTER,Alumina and metals
2022,King of the Hills,WA,GREENSTONE RESOURCES (WA) PTY LTD,100000.0,123070.0,100000.0,23070.0,0.0,0.0,original,False,KING OF THE HILLS,Metal ore mining
2022,Kwinana Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,1134344.0,1100095.0,1100095.0,0.0,0.0,0.0,original,False,KWINANA ALUMINA REFINERY,Alumina and metals
2022,Kwinana Pigment Plant,WA,TRONOX MANAGEMENT PTY LTD,266667.0,275411.0,266667.0,8744.0,0.0,0.0,original,False,KWINANA PIGMENT PLANT,Other manufacturing
2022,Leinster Power Station,WA,TEC DESERT PTY LTD,154495.0,135634.0,135634.0,0.0,0.0,0.0,original,False,LEINSTER POWER STATION,Electricity
2022,Marandoo Mine,WA,HAMERSLEY IRON PTY. LIMITED,214614.0,155933.0,155933.0,0.0,0.0,0.0,original,False,MARANDOO MINE,Metal ore mining
2022,Mesa A Mine,WA,ROBE RIVER MINING CO. PTY. LTD.,,64978.0,,0.0,0.0,0.0,original,False,MESA A MINE,Metal ore mining
2022,Mt Keith Power Station,WA,TEC DESERT PTY LTD,,165136.0,,0.0,0.0,0.0,original,False,MT KEITH POWER STATION,Electricity
2022,Mt Marion Lithium Project,WA,REED INDUSTRIAL MINERALS PTY LTD,100000.0,102697.0,100000.0,2697.0,0.0,0.0,original,False,MT MARION LITHIUM PROJECT,Metal ore mining
2022,Murrin Murrin Operations,WA,MURRIN MURRIN OPERATIONS PTY LTD,617082.0,497697.0,497697.0,0.0,0.0,0.0,original,False,MURRIN MURRIN OPERATIONS,Metal ore mining
2022,Newman Operations,WA,BHP IRON ORE PTY LTD,379460.0,294760.0,294760.0,0.0,0.0,0.0,original,False,NEWMAN OPERATIONS,Metal ore mining
2022,Newman Power Station,WA,ALINTA ENERGY TRANSMISSION (ROY HILL) PTY LTD,419029.0,379196.0,379196.0,0.0,0.0,0.0,original,False,NEWMAN POWER STATION,Electricity
2022,Newmont Boddington Gold Operation,WA,NEWMONT BODDINGTON PTY LTD,319576.0,218213.0,218213.0,0.0,0.0,0.0,original,False,NEWMONT BODDINGTON GOLD OPERATION,Metal ore mining
2022,Ningaloo Vision FPSO,WA,SANTOS LIMITED,546091.0,329922.0,329922.0,0.0,0.0,0.0,original,False,NINGALOO VISION FPSO,LNG / oil and gas
2022,NKS01 Nickel West Kalgoorlie Facility,WA,BHP NICKEL WEST PTY LTD,146285.0,146936.0,146285.0,651.0,0.0,0.0,original,False,NKS01 NICKEL WEST KALGOORLIE FACILITY,Alumina and metals
2022,NKW01 Nickel West Kwinana Facility,WA,BHP NICKEL WEST PTY LTD,,166425.0,,0.0,0.0,0.0,original,False,NKW01 NICKEL WEST KWINANA FACILITY,Alumina and metals
2022,NMK01 Nickel West Mt Keith Facility,WA,BHP NICKEL WEST PTY LTD,209693.0,191852.0,191852.0,0.0,0.0,0.0,original,False,NMK01 NICKEL WEST MT KEITH FACILITY,Metal ore mining
2022,North West Shelf Project,WA,WOODSIDE ENERGY LTD.,,6935647.0,,6254.0,0.0,0.0,original,False,NORTH WEST SHELF PROJECT,LNG / oil and gas
2022,Paraburdoo Mine,WA,HAMERSLEY IRON PTY. LIMITED,100000.0,129483.0,100000.0,29483.0,0.0,0.0,original,False,PARABURDOO MINE,Metal ore mining
2022,Pilbara Rail Operations,WA,PILBARA IRON PTY LTD,681246.0,662419.0,662419.0,0.0,0.0,0.0,original,False,PILBARA RAIL OPERATIONS,Transport
2022,Pilgangoora Operations,WA,PILBARA MINERALS LIMITED,100000.0,101560.0,100000.0,1560.0,0.0,0.0,original,False,PILGANGOORA OPERATIONS,Metal ore mining
2022,Pinjarra Alumina Refinery,WA,ALCOA OF AUSTRALIA LIMITED,2798215.0,1437765.0,1437765.0,0.0,0.0,0.0,original,False,PINJARRA ALUMINA REFINERY,Alumina and metals
2022,Pluto LNG,WA,WOODSIDE BURRUP PTY. LTD.,,1839910.0,,0.0,0.0,0.0,original,False,PLUTO LNG,LNG / oil and gas
2022,Premier Coal Mine (Open Cut),WA,PREMIER COAL LTD,100000.0,108551.0,100000.0,8551.0,0.0,0.0,original,False,PREMIER COAL MINE OPEN CUT,Coal mining
2022,PRL03 Rail - IOR Facility,WA,BHP IRON ORE PTY LTD,589216.0,566312.0,566312.0,0.0,0.0,0.0,original,False,PRL03 RAIL IOR FACILITY,Transport
2022,Rail,WA,THE PILBARA INFRASTRUCTURE PTY LTD,312095.0,259172.0,259172.0,0.0,0.0,0.0,original,False,RAIL,Transport
2022,Ravensthorpe Nickel Operation,WA,FQM AUSTRALIA NICKEL PTY LTD,324093.0,232848.0,232848.0,0.0,0.0,0.0,original,False,RAVENSTHORPE NICKEL OPERATION,Metal ore mining
2022,Roy Hill Mine,WA,ROY HILL HOLDINGS PTY LTD,535965.0,562306.0,535964.0,26342.0,0.0,0.0,original,False,ROY HILL MINE,Metal ore mining
2022,Sino Iron Project – Cape Preston,WA,CITIC PACIFIC MINING MANAGEMENT PTY LTD,1572924.0,1229931.0,1229931.0,0.0,0.0,0.0,original,False,SINO IRON PROJECT CAPE PRESTON,Metal ore mining
2022,Solomon Mine,WA,FMG SOLOMON PTY LTD,462288.0,448524.0,440113.0,8411.0,0.0,0.0,original,False,SOLOMON MINE,Metal ore mining
2022,Solomon Power Station,WA,FMG SOLOMON PTY LTD,206495.0,206715.0,206495.0,220.0,0.0,0.0,original,False,SOLOMON POWER STATION,Electricity
