SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,USA_WIND,USA_PRES,USA_SSHS,BOM_WIND,BOM_PRES,dist_wa_km
2020069S11113,2020,SI,WA,UNNAMED,2020-03-09 18:00:00,TS,-11.5,114.7,25.0,1005.0,25.0,1004.0,-1,25.0,1005.0,1052.731121323925
2020069S11113,2020,SI,WA,UNNAMED,2020-03-09 21:00:00,TS,-11.8,115.3,,,25.0,1004.0,-1,23.0,1004.0,984.23298363334
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 00:00:00,TS,-12.3,115.8,20.0,1003.0,25.0,1004.0,-1,20.0,1003.0,908.7900606029201
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 03:00:00,TS,-12.7,116.0,,,28.0,1003.0,-1,20.0,1003.0,867.7126513222205
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 06:00:00,TS,-13.1,116.1,20.0,1003.0,30.0,1002.0,-1,20.0,1003.0,837.2532261857468
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 09:00:00,TS,-13.4,116.3,,,33.0,1002.0,-1,25.0,1002.0,803.1288662654501
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 12:00:00,TS,-13.9,116.6,30.0,1000.0,35.0,1001.0,0,30.0,1000.0,744.0414887293501
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 15:00:00,TS,-14.2,116.7,,,35.0,1001.0,0,33.0,1000.0,708.9950632115791
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 18:00:00,TS,-14.7,116.9,35.0,999.0,35.0,1001.0,0,35.0,999.0,649.6007383550306
2020069S11113,2020,SI,WA,UNNAMED,2020-03-10 21:00:00,TS,-15.0,117.0,,,35.0,1002.0,0,35.0,999.0,614.5735375515653
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 00:00:00,TS,-15.5,117.1,35.0,999.0,35.0,1003.0,0,35.0,999.0,558.1847160604402
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 03:00:00,TS,-15.9,117.1,,,35.0,1002.0,0,35.0,999.0,515.6701393326115
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 06:00:00,TS,-16.4,116.9,35.0,999.0,35.0,1001.0,0,35.0,999.0,470.722463889347
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 09:00:00,TS,-16.9,116.7,,,38.0,1002.0,0,35.0,999.0,427.28072600594487
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 12:00:00,TS,-17.5,116.4,35.0,999.0,40.0,1002.0,0,35.0,999.0,363.3597407429036
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 15:00:00,TS,-17.9,116.1,,,38.0,1004.0,0,35.0,999.0,325.4501425164264
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 18:00:00,TS,-18.3,115.8,35.0,999.0,35.0,1005.0,0,35.0,999.0,292.7790431661363
2020069S11113,2020,SI,WA,UNNAMED,2020-03-11 21:00:00,TS,-18.6,115.4,,,35.0,1004.0,0,38.0,998.0,282.25975602464797
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 00:00:00,TS,-19.0,115.2,40.0,997.0,35.0,1002.0,0,40.0,997.0,259.23746920528004
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 03:00:00,TS,-19.4,115.0,,,35.0,1002.0,0,40.0,997.0,243.99221691708718
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 06:00:00,TS,-19.8,115.0,40.0,997.0,35.0,1002.0,0,40.0,997.0,208.19464989500264
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 09:00:00,TS,-20.4,114.9,,,38.0,1003.0,0,43.0,996.0,142.73500812239746
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 12:00:00,TS,-20.9,114.9,45.0,995.0,40.0,1003.0,0,45.0,995.0,88.09207067355086
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 15:00:00,TS,-21.5,114.7,,,43.0,1000.0,0,43.0,996.0,45.47402048349745
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 18:00:00,TS,-22.0,114.6,40.0,997.0,45.0,996.0,0,40.0,997.0,49.08914268353796
2020069S11113,2020,SI,WA,UNNAMED,2020-03-12 21:00:00,TS,-22.4,114.5,,,40.0,999.0,0,38.0,999.0,64.67627074102309
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 00:00:00,TS,-22.8,114.5,35.0,1000.0,35.0,1001.0,0,35.0,1000.0,82.309895767148
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 03:00:00,TS,-23.3,114.5,,,33.0,1002.0,-1,30.0,1003.0,77.53924538016211
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 06:00:00,TS,-23.8,114.5,25.0,1005.0,30.0,1003.0,-1,25.0,1005.0,106.91884844891975
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 09:00:00,TS,-24.3,114.6,,,28.0,1004.0,-1,,,114.85891766122522
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 12:00:00,TS,-24.8,114.7,,,25.0,1004.0,-1,,,105.32019225100557
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 15:00:00,TS,-25.4,114.8,,,25.0,1004.0,-1,,,128.4978034306394
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 18:00:00,TS,-25.9,114.8,,,25.0,1004.0,-1,,,147.15509019936857
2020069S11113,2020,SI,WA,UNNAMED,2020-03-13 21:00:00,TS,-26.4,114.8,,,23.0,1007.0,-1,,,158.85470107448555
2020069S11113,2020,SI,WA,UNNAMED,2020-03-14 00:00:00,MX,-26.9,114.8,20.0,1005.0,20.0,1009.0,-3,20.0,1005.0,110.0492740517508
2020339S09106,2021,SI,WA,UNNAMED,2020-12-04 06:00:00,DS,-8.5,105.7,20.0,1002.0,,,-5,20.0,1002.0,1744.5794707237862
2020339S09106,2021,SI,WA,UNNAMED,2020-12-04 09:00:00,DS,-8.5,105.7,,,,,-5,20.0,1002.0,1744.5794707237862
2020339S09106,2021,SI,WA,UNNAMED,2020-12-04 12:00:00,NR,-8.5,105.8,20.0,1002.0,,,-5,20.0,1002.0,1739.0730698347538
2020339S09106,2021,SI,WA,UNNAMED,2020-12-04 15:00:00,NR,-8.6,105.8,,,,,-5,,,1729.4423674519162
2020339S09106,2021,SI,WA,UNNAMED,2020-12-04 18:00:00,NR,-8.6,105.9,,,,,-5,,,1723.9561745763685
2020339S09106,2021,SI,WA,UNNAMED,2020-12-04 21:00:00,NR,-8.6,105.9,,,,,-5,,,1723.9561745763685
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 00:00:00,NR,-8.7,106.0,,,,,-5,,,1708.8488080145898
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 03:00:00,NR,-8.7,106.0,,,,,-5,,,1708.8488080145898
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 06:00:00,NR,-8.7,106.1,,,,,-5,,,1703.4327363176305
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 09:00:00,NR,-8.7,106.1,,,,,-5,,,1703.4327363176305
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 12:00:00,TS,-8.8,106.2,,,25.0,1004.0,-1,,,1688.3565632519596
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 15:00:00,TS,-8.8,106.2,,,25.0,1004.0,-1,,,1688.3565632519596
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 18:00:00,TS,-8.8,106.2,20.0,1002.0,25.0,1004.0,-1,20.0,1002.0,1688.3565632519596
2020339S09106,2021,SI,WA,UNNAMED,2020-12-05 21:00:00,TS,-8.8,106.1,,,28.0,1002.0,-1,23.0,1002.0,1693.7511764649164
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 00:00:00,TS,-8.8,106.2,25.0,1002.0,30.0,1000.0,-1,25.0,1002.0,1688.3565632519596
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 03:00:00,TS,-8.8,106.6,,,30.0,1001.0,-1,28.0,1001.0,1667.2889922554848
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 06:00:00,TS,-9.0,107.1,30.0,1000.0,30.0,1001.0,-1,30.0,1000.0,1622.2587623008249
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 09:00:00,TS,-9.2,107.4,,,28.0,1002.0,-1,30.0,1001.0,1587.6680511162724
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 12:00:00,TS,-9.5,107.7,30.0,1001.0,25.0,1003.0,-1,30.0,1001.0,1543.2798916866898
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 15:00:00,TS,-9.8,108.0,,,28.0,1004.0,-1,30.0,1002.0,1499.0380963012915
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 18:00:00,TS,-10.0,108.2,30.0,1002.0,30.0,1004.0,-1,30.0,1002.0,1469.6304887963288
2020339S09106,2021,SI,WA,UNNAMED,2020-12-06 21:00:00,TS,-10.1,108.2,,,30.0,1003.0,-1,30.0,1002.0,1459.5423335369476
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 00:00:00,TS,-10.2,108.2,30.0,1002.0,30.0,1002.0,-1,30.0,1002.0,1449.4690017028108
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 03:00:00,TS,-10.3,108.2,,,30.0,1002.0,-1,30.0,1001.0,1439.4108045851497
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 06:00:00,TS,-10.5,108.2,30.0,1000.0,30.0,1001.0,-1,30.0,1000.0,1419.341101358744
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 09:00:00,TS,-10.7,108.2,,,30.0,1001.0,-1,30.0,1000.0,1399.3358846573403
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 12:00:00,TS,-10.8,108.1,30.0,1000.0,30.0,1001.0,-1,30.0,1000.0,1394.228979457966
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 15:00:00,TS,-10.9,108.1,,,30.0,1001.0,-1,30.0,1000.0,1384.3014623269053
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 18:00:00,TS,-11.0,108.0,30.0,1000.0,30.0,1000.0,-1,30.0,1000.0,1379.393080565582
2020339S09106,2021,SI,WA,UNNAMED,2020-12-07 21:00:00,TS,-11.1,107.8,,,30.0,1001.0,-1,30.0,1001.0,1379.7967153900922
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 00:00:00,TS,-11.2,107.6,30.0,1001.0,30.0,1001.0,-1,30.0,1001.0,1380.6079904820601
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 03:00:00,TS,-11.3,107.5,,,33.0,1000.0,-1,30.0,999.0,1376.3473544337608
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 06:00:00,TS,-11.3,107.6,30.0,997.0,35.0,998.0,0,30.0,997.0,1370.9296192816978
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 09:00:00,TS,-11.2,107.8,,,38.0,996.0,0,33.0,996.0,1370.027538732373
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 12:00:00,TS,-11.1,108.1,35.0,994.0,40.0,994.0,0,35.0,994.0,1364.5007106407386
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 15:00:00,TS,-10.9,108.3,,,43.0,993.0,0,38.0,993.0,1374.5593779592853
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 18:00:00,TS,-10.9,108.6,40.0,991.0,45.0,992.0,0,40.0,991.0,1360.440033533578
2020339S09106,2021,SI,WA,UNNAMED,2020-12-08 21:00:00,TS,-11.0,108.8,,,45.0,993.0,0,40.0,991.0,1341.2265958233033
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 00:00:00,TS,-11.1,109.1,40.0,991.0,45.0,994.0,0,40.0,991.0,1317.8211124770817
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 03:00:00,TS,-11.3,109.5,,,43.0,995.0,0,40.0,991.0,1280.4758553704905
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 06:00:00,TS,-11.6,109.9,40.0,990.0,40.0,995.0,0,40.0,990.0,1233.4931161524567
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 09:00:00,TS,-12.0,110.3,,,38.0,997.0,0,40.0,990.0,1176.680668309037
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 12:00:00,TS,-12.4,110.7,40.0,990.0,35.0,998.0,0,40.0,990.0,1120.4190721981201
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 15:00:00,TS,-12.8,110.8,,,35.0,998.0,0,38.0,993.0,1074.803335371588
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 18:00:00,TS,-13.3,111.0,35.0,995.0,35.0,998.0,0,35.0,995.0,1015.1963459996293
2020339S09106,2021,SI,WA,UNNAMED,2020-12-09 21:00:00,TS,-13.7,111.2,,,35.0,999.0,0,35.0,995.0,966.160096869653
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 00:00:00,TS,-14.1,111.5,35.0,995.0,35.0,1000.0,0,35.0,995.0,913.9078421498419
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 03:00:00,TS,-14.4,111.8,,,35.0,1001.0,0,33.0,997.0,872.6706932766148
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 06:00:00,TS,-14.8,112.4,30.0,998.0,35.0,1001.0,0,30.0,998.0,811.1885227476664
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 09:00:00,TS,-15.2,113.0,,,35.0,1001.0,0,30.0,999.0,738.3303345060342
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 12:00:00,TS,-15.8,113.8,30.0,999.0,35.0,1001.0,0,30.0,999.0,636.6805855735483
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 15:00:00,TS,-16.5,114.7,,,40.0,999.0,0,33.0,997.0,523.0456768162469
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 18:00:00,TS,-17.5,115.6,35.0,995.0,45.0,997.0,0,35.0,995.0,383.452998351763
2020339S09106,2021,SI,WA,UNNAMED,2020-12-10 21:00:00,TS,-18.5,116.4,,,43.0,998.0,0,40.0,994.0,253.49641490161648
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 00:00:00,TS,-19.5,117.2,45.0,992.0,40.0,999.0,0,45.0,992.0,142.64205019855342
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 03:00:00,TS,-20.4,118.2,40.0,995.0,38.0,999.0,0,40.0,995.0,43.89903817977391
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 06:00:00,TS,-21.2,119.1,30.0,998.0,35.0,999.0,0,30.0,998.0,111.3085551888922
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 09:00:00,TS,-22.0,120.1,,,30.0,1001.0,-1,,,243.28177492684887
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 12:00:00,TS,-22.8,121.1,,,25.0,1002.0,-1,,,378.095427940426
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 15:00:00,TS,-23.5,122.1,,,25.0,1002.0,-1,,,505.375166468154
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 18:00:00,TS,-24.3,123.0,,,25.0,1001.0,-1,,,614.9397995448533
2020339S09106,2021,SI,WA,UNNAMED,2020-12-11 21:00:00,TS,-25.1,123.8,,,23.0,1001.0,-1,,,725.5123524967935
2020339S09106,2021,SI,WA,UNNAMED,2020-12-12 00:00:00,DS,-25.9,124.6,,,20.0,1001.0,-3,,,838.7273565547974
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 00:00:00,DS,-10.9,132.5,15.0,1004.0,,,-5,15.0,1004.0,712.5285123264257
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 03:00:00,DS,-10.8,132.0,,,,,-5,15.0,1004.0,669.4785974205324
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 06:00:00,DS,-10.7,131.3,15.0,1003.0,,,-5,15.0,1003.0,610.0291577989266
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 09:00:00,DS,-10.7,130.5,,,,,-5,15.0,1004.0,539.3444286809399
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 12:00:00,DS,-10.7,129.7,15.0,1004.0,,,-5,15.0,1004.0,474.09210111146535
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 15:00:00,DS,-10.7,129.1,,,,,-5,15.0,1003.0,430.21559807607196
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 18:00:00,DS,-10.8,128.6,15.0,1002.0,,,-5,15.0,1002.0,388.8486417250825
2021018S11133,2021,SI,WA,UNNAMED,2021-01-18 21:00:00,DS,-10.8,128.1,,,,,-5,18.0,1003.0,361.3100545391853
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 00:00:00,MX,-10.8,127.6,20.0,1003.0,15.0,1005.0,-3,20.0,1003.0,340.27778159393466
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 03:00:00,MX,-10.8,127.1,,,15.0,1005.0,-3,20.0,1002.0,327.00971890515035
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 06:00:00,MX,-10.8,126.5,20.0,1001.0,15.0,1004.0,-3,20.0,1001.0,322.64872087735694
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 09:00:00,MX,-11.0,126.0,,,15.0,1005.0,-3,20.0,1001.0,307.2177117509532
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 12:00:00,MX,-11.2,125.5,20.0,1000.0,15.0,1006.0,-3,20.0,1000.0,302.5558704387556
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 15:00:00,MX,-11.4,125.0,,,18.0,1005.0,-3,23.0,1001.0,309.1292091343465
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 18:00:00,MX,-11.7,124.5,25.0,1002.0,20.0,1004.0,-3,25.0,1002.0,318.3431935864556
2021018S11133,2021,SI,WA,UNNAMED,2021-01-19 21:00:00,MX,-11.9,124.0,,,20.0,1005.0,-3,25.0,1001.0,345.7349771596983
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 00:00:00,MX,-12.2,123.5,25.0,1000.0,20.0,1006.0,-3,25.0,1000.0,375.05326202465
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 03:00:00,MX,-12.6,123.1,,,23.0,1005.0,-3,25.0,1000.0,379.8093262116122
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 06:00:00,TS,-13.0,122.8,25.0,1000.0,25.0,1004.0,-1,25.0,1000.0,377.57690392816147
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 09:00:00,TS,-13.3,122.1,,,28.0,1003.0,-1,28.0,1000.0,361.0680474686114
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 12:00:00,TS,-13.7,121.5,30.0,1000.0,30.0,1002.0,-1,30.0,1000.0,345.90152792644403
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 15:00:00,TS,-14.0,121.1,,,30.0,1002.0,-1,30.0,999.0,342.44358765214116
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 18:00:00,TS,-14.5,120.8,30.0,998.0,30.0,1002.0,-1,30.0,998.0,324.6435768317594
2021018S11133,2021,SI,WA,UNNAMED,2021-01-20 21:00:00,TS,-14.8,120.6,,,30.0,1002.0,-1,33.0,998.0,321.4573006507934
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 00:00:00,TS,-15.1,120.5,35.0,998.0,30.0,1001.0,-1,35.0,998.0,313.55261465538007
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 03:00:00,TS,-15.6,120.1,,,30.0,1001.0,-1,35.0,997.0,332.7670201411219
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 06:00:00,TS,-16.2,119.8,35.0,996.0,30.0,1000.0,-1,35.0,996.0,324.891419074143
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 09:00:00,TS,-16.6,119.7,,,33.0,999.0,-1,35.0,996.0,309.1845149980808
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 12:00:00,TS,-17.0,119.8,35.0,996.0,35.0,998.0,0,35.0,996.0,273.16132143616807
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 15:00:00,TS,-17.4,119.9,,,35.0,999.0,0,35.0,995.0,231.34550269533472
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 18:00:00,TS,-17.9,120.0,35.0,994.0,35.0,1000.0,0,35.0,994.0,183.7467896638938
2021018S11133,2021,SI,WA,UNNAMED,2021-01-21 21:00:00,TS,-18.4,120.0,,,40.0,998.0,0,35.0,993.0,152.31108413667914
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 00:00:00,TS,-19.0,120.2,35.0,992.0,45.0,995.0,0,35.0,992.0,115.65052699627047
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 03:00:00,TS,-19.5,120.4,,,43.0,996.0,0,33.0,992.0,109.62438861437397
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 06:00:00,TS,-20.0,120.7,30.0,992.0,40.0,997.0,0,30.0,992.0,127.7473607746771
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 09:00:00,TS,-20.4,121.0,,,38.0,997.0,0,28.0,993.0,158.80929063423082
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 12:00:00,TS,-20.9,121.3,25.0,994.0,35.0,997.0,0,25.0,994.0,211.2706524437121
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 15:00:00,TS,-21.3,121.7,,,33.0,999.0,-1,23.0,995.0,259.1343268423724
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 18:00:00,TS,-21.7,122.2,20.0,996.0,30.0,1001.0,-1,20.0,996.0,314.54367103844436
2021018S11133,2021,SI,WA,UNNAMED,2021-01-22 21:00:00,TS,-22.1,122.7,,,30.0,1001.0,-1,18.0,997.0,374.24844005232296
2021018S11133,2021,SI,WA,UNNAMED,2021-01-23 00:00:00,TS,-22.4,123.2,15.0,998.0,30.0,1000.0,-1,15.0,998.0,426.5833723696474
2021018S11133,2021,SI,WA,UNNAMED,2021-01-23 03:00:00,TS,-22.8,123.6,,,28.0,999.0,-1,15.0,998.0,485.3798608545826
2021018S11133,2021,SI,WA,UNNAMED,2021-01-23 06:00:00,TS,-23.3,124.0,15.0,998.0,25.0,998.0,-1,15.0,998.0,554.0426834771372
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 00:00:00,TS,-15.2,127.7,15.0,998.0,,,-5,15.0,998.0,204.56800857774405
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 03:00:00,TS,-15.2,127.5,,,,,-5,15.0,998.0,192.90055519769757
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 06:00:00,TS,-15.2,127.3,15.0,998.0,,,-5,15.0,998.0,175.0175494252626
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 09:00:00,TS,-15.2,127.0,,,,,-5,15.0,997.0,143.52541366292215
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 12:00:00,TS,-15.2,126.8,15.0,996.0,,,-5,15.0,996.0,122.7389778581075
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 15:00:00,TS,-15.3,126.9,,,,,-5,15.0,996.0,136.28851645265794
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 18:00:00,TS,-15.7,126.8,15.0,996.0,25.0,1004.0,-1,15.0,996.0,147.75663694808364
2021028S15128,2021,SI,WA,UNNAMED,2021-01-28 21:00:00,TS,-16.1,126.5,,,25.0,1004.0,-1,15.0,996.0,158.5949865950618
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 00:00:00,TS,-16.4,126.2,15.0,996.0,25.0,1004.0,-1,15.0,996.0,175.17340245309973
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 03:00:00,TS,-16.5,126.0,,,25.0,1001.0,-1,15.0,996.0,180.78702880491355
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 06:00:00,TS,-16.6,125.9,15.0,996.0,25.0,997.0,-1,15.0,996.0,190.23945849691805
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 09:00:00,TS,-16.7,125.8,,,25.0,998.0,-1,15.0,996.0,200.43688755945985
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 12:00:00,TS,-16.8,125.7,15.0,996.0,25.0,999.0,-1,15.0,996.0,211.27065244371246
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 15:00:00,TS,-16.9,125.6,,,28.0,998.0,-1,15.0,996.0,222.64710327341865
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 18:00:00,TS,-17.1,125.5,15.0,996.0,30.0,997.0,-1,15.0,996.0,245.56132041202494
2021028S15128,2021,SI,WA,UNNAMED,2021-01-29 21:00:00,TS,-17.2,125.4,,,30.0,998.0,-1,18.0,995.0,257.74977715095474
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 00:00:00,TS,-17.4,125.3,20.0,994.0,30.0,998.0,-1,20.0,994.0,259.12969752926307
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 03:00:00,TS,-17.6,125.0,,,30.0,997.0,-1,20.0,994.0,242.12029568970652
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 06:00:00,TS,-17.9,124.7,20.0,994.0,30.0,995.0,-1,20.0,994.0,238.15538310531423
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 09:00:00,TS,-18.1,124.5,,,30.0,995.0,-1,20.0,994.0,239.46562450545693
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 12:00:00,TS,-18.4,124.2,20.0,994.0,30.0,995.0,-1,20.0,994.0,212.76300121303132
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 15:00:00,TS,-18.6,124.0,,,30.0,996.0,-1,20.0,994.0,198.98600939259794
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 18:00:00,TS,-18.9,123.8,20.0,994.0,30.0,996.0,-1,20.0,994.0,194.95282255197924
2021028S15128,2021,SI,WA,UNNAMED,2021-01-30 21:00:00,TS,-19.4,123.4,,,30.0,998.0,-1,20.0,995.0,201.4159371094304
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 00:00:00,TS,-19.9,123.1,20.0,996.0,30.0,999.0,-1,20.0,996.0,213.61747702298604
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 03:00:00,TS,-20.3,122.8,,,30.0,999.0,-1,20.0,996.0,213.46672412362904
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 06:00:00,TS,-20.6,122.5,20.0,996.0,30.0,999.0,-1,20.0,996.0,217.7450989726482
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 09:00:00,TS,-20.9,121.9,,,30.0,999.0,-1,20.0,995.0,220.38092683028623
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 12:00:00,TS,-21.1,121.4,20.0,994.0,30.0,998.0,-1,20.0,994.0,233.74314679203098
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 15:00:00,TS,-21.0,120.8,,,30.0,998.0,-1,25.0,994.0,228.44363018249396
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 18:00:00,TS,-21.0,120.2,30.0,994.0,30.0,997.0,-1,30.0,994.0,182.35938817134152
2021028S15128,2021,SI,WA,UNNAMED,2021-01-31 21:00:00,TS,-20.9,119.7,,,30.0,997.0,-1,30.0,993.0,131.051635915162
2021028S15128,2021,SI,WA,UNNAMED,2021-02-01 00:00:00,TS,-20.8,119.3,30.0,992.0,30.0,997.0,-1,30.0,992.0,90.1643470489588
2021028S15128,2021,SI,WA,UNNAMED,2021-02-01 03:00:00,TS,-20.6,119.2,,,30.0,997.0,-1,30.0,992.0,69.4132694826482
